,influencer_username,platform,text
5460,thebodycoach,influencers,"Do you feel like you want to spend less time on your phone   

Creating some time off social media has really helped me feel so much calmer and relaxed  It’s helped me feel more present not having the constant distraction of my phone. 

I’m not consuming negative media when I go to bed or first thing in the morning. I’m not getting triggered or stressed by things out of my control and I’m more present and attentive with Rosie  Indie and Marley. I’m happier  I feel more gratitude for the things in my life right now 

Will I do this every single day  Probably not. But I try my very best to continue working on these 3 strategies each day… "
5461,thebodycoach,influencers,"Get fitter  stronger  healthier and happier with the  bodycoachapp 

Whether you are a total beginner or advanced  I’ve got training and meal plan just for you 

Start your journey today and get  30 off your one-year subscription with my January offer - ENDS SOON  

Get started at thebodycoach.com and let’s win 2022 together  link in bio  

 bodycoachapp  fitness  workout  joewicks  thebodycoach"
5462,thebodycoach,influencers,"Chicken Caprese Burger  That’s something special that one. If you like chicken and pesto this is one to try at home. You will love it 

Ingredients  
Chicken breast 
Plain flour 
Oregano
1 egg
Panko bread crumbs 
Mozarella
Tomatoes 
Pesto 
Ciabatta or burger buns 
Rocket "
5463,thebodycoach,influencers,Nailed it 
5464,thebodycoach,influencers,"1  2 or 3  

You can only choose one of these for breakfast this weekend… which one you going for "
5465,thebodycoach,influencers,"Chocolate Orange overnight oats  These taste absolutely incredible and they are so simple to make too. I didn’t measure out the ingredients on this recipe but you basically want the mixture a little bit wet as the oats absorb the liquid overnight. Best eaten cold  

Optional  The ultimate post workout chocolate winner. You can also add a scoop of whey protein to the mixture too if too want some extra protein "
5466,thebodycoach,influencers,
5467,thebodycoach,influencers,Inspiration alert  Shout out to some of the absolute heroes who have transformed their lives on my plan  bodycoachapp  It’s so powerful and inspiring reading all your stories  Wherever you are on your own fitness journey… you’ve got this 
5468,thebodycoach,influencers,My Thai red turkey burger with mango slaw from  bodycoachapp 
5469,thebodycoach,influencers,Marley the explorer  We went for a hike   did some bird watching   found new insects in Temescal canyon 
5470,thebodycoach,influencers,Teriyaki salmon with pak Choi and sugar snaps  Another absolute banger from  bodycoachapp  Such a simple recipe full of flavour 
5471,thebodycoach,influencers,Wanna try  goustocooking and have amazing recipe boxes delivered to your door  Now is the time to try it because I have the biggest discount ever  You can now get 65  off your first box. No commitment. No contract. Choose from 60 recipes each week and have all the ingredients delivered fresh to your door. It’s a game changer. Makes eating and cooking fun and makes life so much easier. Visit gousto.co.uk and enter code JOEWICKS653  Link in bio   gousto  Ad
5472,thebodycoach,influencers,"Consistency   small daily wins lead to big changes  It compounds. It all adds up. 

What are daily wins to me  

- Going for a walk 
- Going for a bike ride
- Taking the kids to the park
- Doing a Workout 
- Doing one more set
- Adding one more kg on the bar
- Doing a few more reps
- Stretching for 10 minutes
- Cooking a healthy meal at home
- Not ordering a takeaway 
- Drinking more water
- Not drinking alcohol today
- Not snacking on chocolate today 
- Getting an extra hours sleep
- Meditating for 10 minutes 
- Calling a loved one to tell them I love them 
- Texting my friends for a chat 
- Listening to a positive podcast
- Not reading or watching the news
- Not taking my phone in the bedroom
- Reading a book to Indie   Marley
- Telling Rosie I love her 

I wish I had all of these little wins every day but I never EVER do. In my head if I only do one or two of these things then I’ve gone to bed a winner. You’re not superhuman and you can’t be perfect everyday but imagine if you just got 1 small win a day  28 wins a month. 365 wins a year. That adds up. That’s meaningful. So keep things simple. Be kind to yourself with even the smallest of wins and acknowledge your progress regardless of how small it may seem. 2022  Year of the daily wins 

Have you had a daily win today  Comment below "
5473,thebodycoach,influencers,"Creamy salmon and asparagus pasta from the  bodycoachapp  

So simple but so tasty. Another yummy recipe from the app "
5474,thebodycoach,influencers,Tag someone you’re proud of 
5475,thebodycoach,influencers,Overnight oats with fruit and peanut butter for the win  The perfect post workout refuel 
5476,thebodycoach,influencers,"Oh wow  This honey ginger salmon with veggie rice is without doubt the tastiest salmon recipe I’ve ever made. So simple to make  

Enjoy 

INGREDIENTS 
Salmon fillets
Rice
Frozen peas
Spring onions

MARINADE 
Soy sauce
Ginger
Garlic
Rice wine vinegar
Honey

"
5477,thebodycoach,influencers,"If you’re struggling right now this message is for you. You are not alone   things will get better  

Please share this message with someone you love. 

Tag them in the comments below. It could help them more than you know "
5478,thebodycoach,influencers,"To anyone struggling financially wishing they could afford a gym membership or a PT or even my app… My YouTube is for you. It’s there and it’s all free. There’s over 500 workouts for kids  beginners  super fit advanced people and also workouts for seniors. They are mostly home workouts which can be done with no equipment in a tiny space. They will help you get fitter and stronger. 

So don’t wait for the perfect conditions to come when you have all of those super motivating workouts waiting for you. 

I made a commitment that I will never stop sharing free content because I believe fitness should be accessible to everyone.

Good luck with your first workout of the year. 2022 is the year you will reach your goals 

Just search “The Body Coach Tv” on YouTube   I’ve just filmed my first workout of the year and it will be live at 9am U.K. time tomorrow. It’s a 20 minute workout with no equipment "
5479,thebodycoach,influencers,A letter from me  Looking forward to 2022 
5480,thebodycoach,influencers,One of the biggest highlights of my year 
5481,thebodycoach,influencers,Happy New Year to you   your family lots of love from the Wicks Gang 
5482,thebodycoach,influencers,Oh wow  This jerk cod with avocado and sweetcorn salsa is soooo good  It’s ready in under 15 minutes and packed with healthy fats and protein  Bit of you  
5483,thebodycoach,influencers,To everyone starting a new fitness journey  Just focus on the little wins  they all add up 
5484,thebodycoach,influencers,"WOW   please can we all congratulate Chris on this absolutely incredible transformation  This is unreal  Chris. You should be so proud of yourself mate  this is so inspiring. Keep on winning you legend 

“September 2020 to December 2021…. 90 Day Plan  Grad Plan and now 4 cycles on the Advanced Plan on the  bodycoachapp … over 4 stone lost  8 inches off my chest  6 off my waist. I’m 44 and the lightest  fittest and healthiest I’ve been since… well  forever. Not to mention the increased self esteem and body confidence. I workout 4 times a week  most weeks   I follow the meal plan most of the time but I still allow myself some treats and days off. I don’t count calories or track macros… I make the plan work for me… and it does  The love handles are still a work in progress though 

Thanks The Body Coach ”

Start your own journey today at thebodycoach.com  link in bio  "
5485,thebodycoach,influencers,What’s better Christmas dinner or Christmas leftovers   Vote below 
5486,thebodycoach,influencers,"Who’s ready for my live JANUARY BOOTCAMP on the  bodycoachapp  

Starting Monday 3rd Jan at 6pm  UK time  

Let’s kick-start 2022 together a feel awesome 

Sign up to the app today and get a whole year subscription for just  59.99   30 OFF  - that’s just  4.99 a month  

Get started today at thebodycoach.com and let’s win January   LINK IN BIO ."
5487,thebodycoach,influencers,"Some of the new recipes coming to the  bodycoachapp are absolutely insane  

If you could choose one of these for dinner tonight what would you go for   1  2  3  4  5 or 6  

 fitness  food  bodycoachapp  workout  2022"
